"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS19435","0.4025263854","1.3218206005","0.6284215627","FRANCCI3_RS19435, FRANCCI3_RS19440","Francci3_3847, Francci3_3848","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438221.1, WP_235463206.1",""
"FRANCCI3_RS19440","-0.3072477078","-1.2373449101","0.7348726862","FRANCCI3_RS19435, FRANCCI3_RS19440","Francci3_3847, Francci3_3848","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438221.1, WP_235463206.1",""
"FRANCCI3_RS19445","0.1040466552","1.0747839297","0.9175012338","FRANCCI3_RS19445, FRANCCI3_RS19450","Francci3_3849, Francci3_3850","","","WP_011438223.1, WP_193359372.1",""
"FRANCCI3_RS19450","-0.1681140563","-1.123588728","0.8757795242","FRANCCI3_RS19445, FRANCCI3_RS19450","Francci3_3849, Francci3_3850","","","WP_011438223.1, WP_193359372.1",""
"FRANCCI3_RS19455","0.253828619","1.1923672199","0.7997686946","FRANCCI3_RS19455","Francci3_3851","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_023841750.1",""
"FRANCCI3_RS19460","-0.20885703","-1.1557721647","0.8467778446","FRANCCI3_RS19460","Francci3_3852","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438226.1",""
"FRANCCI3_RS19465","-0.4397004082","-1.3563226426","0.5398831733","FRANCCI3_RS19465","Francci3_3854","GO:0016740 - transferase activity [Evidence IEA]","","WP_049761132.1","GO:0005886 - plasma membrane [Evidence IEA]"
"dapE","-0.7126687356","-1.6388328714","0.323373182","FRANCCI3_RS19470","Francci3_3855","GO:0009014 - succinyl-diaminopimelate desuccinylase activity [Evidence IEA]","GO:0009089 - lysine biosynthetic process via diaminopimelate [Evidence IEA]","WP_011438229.1",""
"FRANCCI3_RS19475","0.0337098718","1.0236410239","0.9660989992","FRANCCI3_RS19475","Francci3_3856","GO:0016740 - transferase activity [Evidence IEA]","","WP_011438230.1",""
"dapC","-0.1549372546","-1.1133731946","0.8315302704","FRANCCI3_RS19480","Francci3_3857","GO:0003824 - catalytic activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","",""
"FRANCCI3_RS19485","0.6656012073","1.586229157","0.4577375049","FRANCCI3_RS19485","Francci3_3858","","","WP_011438232.1",""
"FRANCCI3_RS19490","-0.4885341746","-1.4030186385","0.5633235426","FRANCCI3_RS19490","Francci3_3860","","","WP_011438234.1",""
"FRANCCI3_RS19495","-0.0835706444","-1.0596373814","0.9124427906","FRANCCI3_RS19495","Francci3_3861","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011438235.1",""
"FRANCCI3_RS19500","1.7847354228","3.4455526977","0.0749164766","FRANCCI3_RS19500","Francci3_3862","","","WP_108913429.1",""
"FRANCCI3_RS19505","-0.3980737263","-1.3177472911","0.5931107567","FRANCCI3_RS19505","Francci3_3863","","","WP_011438237.1",""
"mshB_2","-0.7701442582","-1.7054403056","0.2781346957","FRANCCI3_RS19510","Francci3_3864","","GO:0010125 - mycothiol biosynthetic process [Evidence IEA]","WP_023840098.1",""
"typA","6.953E-3","1.0048312595","0.9927568195","FRANCCI3_RS19515","Francci3_3865","GO:0005525 - GTP binding [Evidence IEA]","GO:0006950 - response to stress [Evidence IEA]; GO:0006412 - translation [Evidence IEA]","WP_035941021.1",""
"FRANCCI3_RS19520","0.2335030121","1.1756861734","0.8131477529","FRANCCI3_RS19520","Francci3_3866","GO:0046872 - metal ion binding [Evidence IEA]","","WP_011438240.1",""
"FRANCCI3_RS19525","-0.4987857517","-1.4130237863","0.5225121644","FRANCCI3_RS19525","Francci3_3867","","","WP_011438241.1",""
"FRANCCI3_RS19530","-0.1101409166","-1.0793336563","0.8968326176","FRANCCI3_RS19530","Francci3_3868","","","WP_011438242.1",""
"FRANCCI3_RS19535","-0.4365812258","-1.3533933696","0.6147840382","FRANCCI3_RS19535","Francci3_3869","","","WP_011438243.1",""
"FRANCCI3_RS19540","-0.5006403252","-1.4148413857","0.6094222467","FRANCCI3_RS19540","Francci3_3870","","","WP_011438244.1",""
"ychF","-0.3452133825","-1.2703388587","0.630673351","FRANCCI3_RS19545","Francci3_3871","GO:0005525 - GTP binding [Evidence IEA]","","WP_011438245.1",""
"FRANCCI3_RS19550","-0.5885543144","-1.503739136","0.3799517261","FRANCCI3_RS19550","Francci3_3872","","","WP_011438246.1",""
"FRANCCI3_RS19555","-0.8768181667","-1.8363208652","0.3426388768","FRANCCI3_RS19555","Francci3_3873","","","WP_232234874.1",""
"FRANCCI3_RS19560","0.2693141698","1.2052347455","0.7327275181","FRANCCI3_RS19560, FRANCCI3_RS19565","Francci3_3874, Francci3_3875","GO:0016810 - hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [Evidence IEA], GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0005975 - carbohydrate metabolic process [Evidence IEA], GO:0008610 - lipid biosynthetic process [Evidence IEA]","WP_011438248.1, WP_011438249.1",""
"FRANCCI3_RS19565","0.6904637014","1.6138021326","0.340204141","FRANCCI3_RS19560, FRANCCI3_RS19565","Francci3_3874, Francci3_3875","GO:0016810 - hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [Evidence IEA], GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0005975 - carbohydrate metabolic process [Evidence IEA], GO:0008610 - lipid biosynthetic process [Evidence IEA]","WP_011438248.1, WP_011438249.1",""
"glpX","0.2104195931","1.1570246437","0.7775504476","FRANCCI3_RS19570","Francci3_3876","GO:0042132 - fructose 1,6-bisphosphate 1-phosphatase activity [Evidence IEA]","GO:0006094 - gluconeogenesis [Evidence IEA]","WP_049761135.1",""
"FRANCCI3_RS19575","0.1694166788","1.1246036846","0.8196715129","FRANCCI3_RS19575","Francci3_3877","","","WP_076804920.1",""
"FRANCCI3_RS23675","1.3648470313","2.5754901657","0.3304339447","FRANCCI3_RS23675","Francci3_3878","","","WP_049760991.1",""
"FRANCCI3_RS19585","-0.1321767122","-1.095945998","0.860412414","FRANCCI3_RS19585","Francci3_3879","GO:0008855 - exodeoxyribonuclease VII activity [Evidence IEA]","GO:0006308 - DNA catabolic process [Evidence IEA]","WP_049761136.1",""
"xseA","-0.0551371106","-1.0389578389","0.938518482","FRANCCI3_RS19590","Francci3_3880","GO:0008855 - exodeoxyribonuclease VII activity [Evidence IEA]","GO:0006308 - DNA catabolic process [Evidence IEA]","WP_035940986.1","GO:0009318 - exodeoxyribonuclease VII complex [Evidence IEA]"
"FRANCCI3_RS19595","0.3617256477","1.2849619574","0.6792171341","FRANCCI3_RS19595","Francci3_3881","GO:0051745 - 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","GO:0019288 - isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [Evidence IEA]","WP_035729888.1",""
"FRANCCI3_RS19600","-0.0536384576","-1.0378791433","0.9453190071","FRANCCI3_RS19600","Francci3_3882","GO:0004333 - fumarate hydratase activity [Evidence IEA]","GO:0006106 - fumarate metabolic process [Evidence IEA]; GO:0006108 - malate metabolic process [Evidence IEA]; GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011438256.1",""
"sthA","0.3403926273","1.2661011146","0.6629366764","FRANCCI3_RS19605","Francci3_3883","GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA]; GO:0003957 - NAD(P)+ transhydrogenase (B-specific) activity [Evidence IEA]","GO:0045454 - cell redox homeostasis [Evidence IEA]","WP_011438257.1",""
"FRANCCI3_RS19610","0.3271258177","1.2545116059","0.7120770227","FRANCCI3_RS19610","Francci3_3884","GO:0003677 - DNA binding [Evidence IEA]","","WP_236701422.1",""
"FRANCCI3_RS19615","0.4617087248","1.377171972","0.5457789353","FRANCCI3_RS19615","Francci3_3885","","","WP_011438259.1",""
"FRANCCI3_RS19620","0.5728959464","1.487506473","0.4183952009","FRANCCI3_RS19620","Francci3_3886","","","WP_035958074.1",""
"FRANCCI3_RS19625","1.4995210677","2.827488326","0.0544377059","FRANCCI3_RS19625","Francci3_3887","GO:0046872 - metal ion binding [Evidence IEA]; GO:0050145 - nucleoside monophosphate kinase activity [Evidence IEA]","GO:0016310 - phosphorylation [Evidence IEA]","WP_011438261.1",""
"FRANCCI3_RS19630","-0.0726639716","-1.0516568018","0.9318655004","FRANCCI3_RS19630","Francci3_3888","","","WP_011438262.1",""
"FRANCCI3_RS19635","0.5614487415","1.4757504089","0.4690819187","FRANCCI3_RS19635","Francci3_3889","","","WP_011438263.1",""
"FRANCCI3_RS19640","-0.3804926307","-1.3017862948","0.7040676625","FRANCCI3_RS19640","Francci3_3890","","","WP_011438264.1",""
"FRANCCI3_RS19645","0.0111046652","1.0077268667","0.9901737528","FRANCCI3_RS19645","Francci3_3891","","","WP_011438265.1",""
"FRANCCI3_RS23685","0.7278918603","1.6562171734","0.5212750542","FRANCCI3_RS23685","","","","WP_023840087.1",""
"msrA","-0.0939509717","-1.0672890669","0.889672488","FRANCCI3_RS19655","Francci3_3895","GO:0033744 - L-methionine:thioredoxin-disulfide S-oxidoreductase activity [Evidence IEA]; GO:0008113 - peptide-methionine (S)-S-oxide reductase activity [Evidence IEA]","GO:0030091 - protein repair [Evidence IEA]; GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011438269.1",""
"FRANCCI3_RS19660","0.5431610216","1.457161741","0.4384792965","FRANCCI3_RS19660","Francci3_3896","GO:0005524 - ATP binding [Evidence IEA]","","WP_011438270.1",""
"FRANCCI3_RS19665","0.0567751783","1.0401381644","0.9489417167","FRANCCI3_RS19665","Francci3_3897","GO:0005525 - GTP binding [Evidence IEA]; GO:0004611 - phosphoenolpyruvate carboxykinase activity [Evidence IEA]; GO:0017076 - purine nucleotide binding [Evidence IEA]","GO:0006094 - gluconeogenesis [Evidence IEA]","WP_011438271.1",""
"FRANCCI3_RS19670","0.0742027922","1.0527791281","0.9071360622","FRANCCI3_RS19670","Francci3_3898","","","WP_235608736.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS19675","-0.5760118524","-1.4907226337","0.4604346718","FRANCCI3_RS19675","Francci3_3899","","","WP_011438273.1",""
"FRANCCI3_RS19680","0.1703152502","1.1253043534","0.8276142527","FRANCCI3_RS19680","Francci3_3900","","","WP_011438274.1",""
"FRANCCI3_RS19685","9.753E-3","1.0067831506","0.9905699488","FRANCCI3_RS19685","Francci3_3901","GO:0004812 - aminoacyl-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","GO:0006418 - tRNA aminoacylation for protein translation [Evidence IEA]","WP_011438275.1",""
"FRANCCI3_RS19690","-0.3904891004","-1.3108377268","0.5806652589","FRANCCI3_RS19690","Francci3_3902","","","WP_023840081.1",""
"mca","0.7244241197","1.65224098","0.2881535662","FRANCCI3_RS19695","Francci3_3903","","GO:0010126 - mycothiol metabolic process [Evidence IEA]","WP_232234877.1",""
"greA","-0.5480153832","-1.4620730381","0.4348832226","FRANCCI3_RS19700","Francci3_3904","GO:0003677 - DNA binding [Evidence IEA]; GO:0070063 - RNA polymerase binding [Evidence IEA]","GO:0032784 - regulation of DNA-templated transcription elongation [Evidence IEA]","WP_011438278.1",""
"FRANCCI3_RS19705","-0.2598966816","-1.1973929504","0.7147236661","FRANCCI3_RS19705","Francci3_3905","","","WP_173645785.1",""
"FRANCCI3_RS19710","-0.6303993943","-1.5479934792","0.3469648031","FRANCCI3_RS19710, FRANCCI3_RS19715","Francci3_3906, Francci3_3907","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438280.1, WP_011438281.1",""
"FRANCCI3_RS19715","0.455299583","1.3710674846","0.5407941085","FRANCCI3_RS19710, FRANCCI3_RS19715","Francci3_3906, Francci3_3907","GO:0003677 - DNA binding [Evidence IEA]","","WP_011438280.1, WP_011438281.1",""
"FRANCCI3_RS19720","-0.8878723597","-1.8504451334","0.2937229648","FRANCCI3_RS19720","Francci3_3908","","","WP_011438282.1",""
"FRANCCI3_RS19725","-0.7635643641","-1.6976797845","0.2986071003","FRANCCI3_RS19725","Francci3_3909","","","WP_011438283.1",""
"FRANCCI3_RS19730","-0.3549701591","-1.2789591268","0.6097478907","FRANCCI3_RS19730","Francci3_3910","","","WP_011438284.1",""
"FRANCCI3_RS19735","0.4070812242","1.3260004124","0.5710326525","FRANCCI3_RS19735","Francci3_3911","","","WP_011438285.1",""
"FRANCCI3_RS19740","1.0584000247","2.082620576","0.1959808588","FRANCCI3_RS19740","Francci3_3912","","","WP_011438286.1",""
"FRANCCI3_RS19745","1.8081942074","3.5020367113","0.2718954103","FRANCCI3_RS19745","Francci3_3913","","","WP_236701423.1",""
"FRANCCI3_RS19750","0.9312418867","1.9069167833","0.2032243844","FRANCCI3_RS19750","Francci3_3914","","","WP_011438288.1",""
"FRANCCI3_RS19755","0.298719139","1.2300518574","0.6829524978","FRANCCI3_RS19755","Francci3_3915","","","WP_023840079.1",""
"FRANCCI3_RS19760","-0.2287421671","-1.1718128431","0.7099325788","FRANCCI3_RS19760","Francci3_3916","","","WP_011438290.1",""
"FRANCCI3_RS19765","1.7046267496","3.259445945","0.2618300688","","","","","",""
"FRANCCI3_RS19770","7.907E-3","1.0054954386","0.9910914338","FRANCCI3_RS19770","Francci3_3918","","","WP_011438292.1",""
"FRANCCI3_RS19775","-0.560759837","-1.4750458882","0.4751736351","FRANCCI3_RS19775","Francci3_3919","","","WP_023840076.1",""
"FRANCCI3_RS19780","-0.2785532691","-1.2129779031","0.6846404083","FRANCCI3_RS19780","Francci3_3920","","","WP_011438294.1",""
"FRANCCI3_RS19785","0.5895400713","1.5047669538","0.4032028925","FRANCCI3_RS19785","Francci3_3921","","","WP_035941014.1",""
"FRANCCI3_RS19790","-0.5560826361","-1.4702715496","0.389435461","FRANCCI3_RS19790","Francci3_3922","","GO:0051301 - cell division [Evidence IEA]","WP_011438296.1",""
"eno","-0.3019363743","-1.2327979555","0.7229131568","FRANCCI3_RS19795","Francci3_3923","GO:0004634 - phosphopyruvate hydratase activity [Evidence IEA]","GO:0006096 - glycolytic process [Evidence IEA]","WP_011438297.1",""
"FRANCCI3_RS19800","-0.4209824363","-1.3388389575","0.530059832","FRANCCI3_RS19800","Francci3_3924","GO:0008233 - peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438298.1",""
"FRANCCI3_RS19805","0.7512444381","1.6832441352","0.3733958867","FRANCCI3_RS19805","Francci3_3925","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011438299.1",""
"mfd","-0.02401261","-1.0167835606","0.9769066191","FRANCCI3_RS19810","Francci3_3926","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0003690 - double-stranded DNA binding [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]","WP_011438300.1",""
"FRANCCI3_RS19815","-0.0131213635","-1.0091365216","0.98432088","FRANCCI3_RS19815","Francci3_3927","","","WP_023840073.1",""
"mazG","-0.5552388914","-1.4694119285","0.4125839392","FRANCCI3_RS19820","Francci3_3928","","","WP_011438302.1",""
"FRANCCI3_RS19825","-0.5421338821","-1.4561246711","0.4867982903","FRANCCI3_RS19825","Francci3_3929","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_023840071.1",""
"FRANCCI3_RS19830","-0.1197954541","-1.0865807957","0.8989444725","FRANCCI3_RS19830","Francci3_3930","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_308726855.1",""
"FRANCCI3_RS19835","0.3055226639","1.2358662894","0.7375371936","FRANCCI3_RS19835, FRANCCI3_RS19840","Francci3_3931, Francci3_3932","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438305.1, WP_011438306.1",""
"FRANCCI3_RS19840","-0.5861311362","-1.5012155468","0.3389461001","FRANCCI3_RS19835, FRANCCI3_RS19840, FRANCCI3_RS19845","Francci3_3931, Francci3_3932, Francci3_3933","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438305.1, WP_011438306.1, WP_011438307.1",""
"FRANCCI3_RS19845","0.4548658232","1.3706553223","0.6057791477","FRANCCI3_RS19840, FRANCCI3_RS19845, FRANCCI3_RS19850","Francci3_3932, Francci3_3933, Francci3_3934","GO:0070567 - cytidylyltransferase activity [Evidence IEA]","","WP_011438306.1, WP_011438307.1, WP_011438308.1",""
"FRANCCI3_RS19850","0.3634412192","1.2864908706","0.5907569109","FRANCCI3_RS19845, FRANCCI3_RS19850","Francci3_3933, Francci3_3934","","","WP_011438307.1, WP_011438308.1",""
"FRANCCI3_RS19855","0.1580032659","1.1157418481","0.8407519989","FRANCCI3_RS19855","Francci3_3935","","","WP_084680723.1",""
"FRANCCI3_RS19860","-0.1507586413","-1.1101530927","0.8651295654","FRANCCI3_RS19860","Francci3_3936","","GO:0009103 - lipopolysaccharide biosynthetic process [Evidence IEA]","WP_011438310.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS23690","-0.1890502927","-1.1400130131","0.7903783917","FRANCCI3_RS23690","Francci3_3937","","","WP_011438311.1",""
"FRANCCI3_RS19875","-0.0523917534","-1.0369826479","0.9475087549","FRANCCI3_RS19875","Francci3_3938","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011438312.1",""
"FRANCCI3_RS19880","-0.2131362019","-1.1592053849","0.7818244331","FRANCCI3_RS19880, FRANCCI3_RS19885","Francci3_3940, Francci3_3941","","","WP_011438314.1, WP_011438315.1",""
"FRANCCI3_RS19885","-0.0177856242","-1.012404359","0.9842554482","FRANCCI3_RS19880, FRANCCI3_RS19885","Francci3_3940, Francci3_3941","","","WP_011438314.1, WP_011438315.1",""
"FRANCCI3_RS19890","-0.5052752805","-1.4193941648","0.4960100138","FRANCCI3_RS19890, FRANCCI3_RS19895","Francci3_3942, Francci3_3943","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840067.1, WP_011438317.1",""
"FRANCCI3_RS19895","1.4438066206","2.72037704","0.061064299","FRANCCI3_RS19890, FRANCCI3_RS19895, FRANCCI3_RS19900","Francci3_3942, Francci3_3943, Francci3_3944","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840067.1, WP_011438317.1, WP_011438318.1",""
"FRANCCI3_RS19900","-0.4695704013","-1.3846970784","0.4977461621","FRANCCI3_RS19895, FRANCCI3_RS19900","Francci3_3943, Francci3_3944","GO:0000036 - acyl carrier activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011438317.1, WP_011438318.1",""
"FRANCCI3_RS19905","0.4374055788","1.3541669168","0.5563766391","FRANCCI3_RS19905","Francci3_3945","GO:0008236 - serine-type peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011438319.1",""
"tyrS","-2.518E-3","-1.0017470959","0.996890988","FRANCCI3_RS19910","Francci3_3946","GO:0004831 - tyrosine-tRNA ligase activity [Evidence IEA]","GO:0006437 - tyrosyl-tRNA aminoacylation [Evidence IEA]","WP_011438320.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS19915","-0.1563402661","-1.1144564694","0.8086690643","FRANCCI3_RS19915","Francci3_3947","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011438321.1",""
"FRANCCI3_RS19920","0.1037388991","1.0745546809","0.8928894189","FRANCCI3_RS19920","Francci3_3948","","","WP_070982138.1",""
"FRANCCI3_RS19925","1.17E-3","1.0008116294","0.9986848346","FRANCCI3_RS19925","Francci3_3949","","","WP_035958063.1",""
"FRANCCI3_RS19930","-0.1932423244","-1.1433303604","0.7748522327","FRANCCI3_RS19930","Francci3_3950","","","WP_011438324.1",""
"pth","0.4616985682","1.3771622767","0.5021880365","FRANCCI3_RS19935","Francci3_3951","GO:0004045 - aminoacyl-tRNA hydrolase activity [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011438325.1",""
"FRANCCI3_RS19940","-0.1275180392","-1.0924127361","0.8929460532","FRANCCI3_RS19940","Francci3_3952","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_035732506.1","GO:0005840 - ribosome [Evidence IEA]"
